CTT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;C Custo;Classe;Cond Normal;Desc Moeda 1;CC Bloq;Dt Ini Exist;Dt Fim Exist;CC Lucr/Perd;CC Ponte LP;Conf. Livros;CC Superior;Cod Red. CC.;Tipo Lotação;Cnt Reg Niv1;Regra Nivel2;Tp eSocial;Regra Nivel3;Nome Tomador;Item Obrigat;Cl.Vlr Obrig;Aceita Item;Aceita Cl.Vl;C.C.Var.Mon.;CC.Red. Var.;C. Sinco;Operacao;T.Insc.Tomad;CNPJ/CEI Tom;Insc eSocial;End.Tomador;Bair.Tomador;Cep Tomador;Estado;Cod.Munic.;Mun.Tomador;Cód. FPAS;Terc FPAS;% Empresa;% Terceiros;% Acid.Trab.;Fat.Acd.Prev;% RAT;Ocorrencia;Vlr.Fatura;Vlr.Retido;Rec.Fatur.;Ind.Cont.Pat;Cód CNAE;T.InsContrat;N.InsContrat;T.InsProprie;N.InsProprie;Int. Reserve;Sinc Reserve;Ativ.01 Ob.;Ativ.02 Ob.;Ativ.03 Ob.;Ativ.04 Ob.;Outr.At.Ob?;Ativ.01 Ac.;Ativ.02 Ac.;Ativ.03 Ac.;Ativ.04 Ac.;Ac.Outra At?;Grp.Aprov CP;CC Anterior
01;210602;Analitico;Despesa;COFINS;Bloqueado;01/01/1980;  /  /    ;210602;;;2106;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;210404
01;210603;Analitico;Despesa;IRPJ;Bloqueado;01/01/1980;  /  /    ;210603;;;2106;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210405
01;210604;Analitico;Despesa;CSLL;Bloqueado;01/01/1980;  /  /    ;210604;;;2106;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210605;Analitico;Despesa;TARIFAS BANCARIAS;Bloqueado;01/01/1980;  /  /    ;210605;;;2106;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;1048;210407
01;2107;Sintetico;Receita;CBF ACADEMY;Bloqueado;01/01/1980;  /  /    ;2107;;;21;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210701;Analitico;Receita;ACADEMY - ADM;Bloqueado;01/01/1980;  /  /    ;210701;;;2107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;210408
01;210702;Sintetico;Receita;CURSO DE DESENVOLVIMENTO TECNICO;Bloqueado;01/01/1980;  /  /    ;210702;;;2107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21040801
01;21070201;Analitico;Receita;ANALISE DE DESEMPENHO CAT. BASE;Bloqueado;01/01/1980;  /  /    ;21070201;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070202;Analitico;Receita;ANALISE DE DESEMPENHO PROFISSIONAL;Bloqueado;01/01/1980;  /  /    ;21070202;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070203;Analitico;Receita;COORDENACAO TECNICA - BASE;Bloqueado;01/01/1980;  /  /    ;21070203;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070204;Analitico;Receita;FPV APLICADOS NO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070204;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070205;Analitico;Receita;PREPARACAO FISICA CAT. BASE;Bloqueado;01/01/1980;  /  /    ;21070205;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070206;Analitico;Receita;TREINAMENTO DE GOLEIROS CAT. BASE;Bloqueado;01/01/1980;  /  /    ;21070206;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070207;Analitico;Receita;TREINAMENTO DE GOLEIROS PROFISSIONAL;Bloqueado;01/01/1980;  /  /    ;21070207;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070208;Analitico;Receita;CURSO DE INSTRUTORES;Bloqueado;01/01/1980;  /  /    ;21070208;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070209;Analitico;Receita;PREPARACAO FISICA PROFISSIONAL;Bloqueado;01/01/1980;  /  /    ;21070209;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070210;Analitico;Receita;COORDENACAO TECNICA PROFISSIONAL;Bloqueado;01/01/1980;  /  /    ;21070210;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070211;Analitico;Receita;FERRAMENTAS DE ANALISE DE DESEMPENHO 1;Bloqueado;01/01/1980;  /  /    ;21070211;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070212;Analitico;Receita;PSICOLOGIA DO ESPORTE: TREINAMENTO MENTA;Bloqueado;01/01/1980;  /  /    ;21070212;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070213;Analitico;Receita;JOGO OFENSIVO: ESCOLA BRASILEIRA, JOGO D;Bloqueado;01/01/1980;  /  /    ;21070213;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070214;Analitico;Receita;FUTSAL E FUTEBOL: DESENVOLV. DE TALENTOS;Bloqueado;01/01/1980;  /  /    ;21070214;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070215;Analitico;Receita;CARACTER DO TREINAM DO FUT FEM NO BRASIL;Bloqueado;01/01/1980;  /  /    ;21070215;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070216;Analitico;Receita;FERRAMENTA DE ANALISE DE DESEMPENHO 2;Bloqueado;01/01/1980;  /  /    ;21070216;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070217;Analitico;Receita;FERRAMENTA DE ANALISE DE DESEMPENHO 3;Bloqueado;01/01/1980;  /  /    ;21070217;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070218;Analitico;Receita;FERRAMENTA DE ANALISE DE DESEMPENHO 4;Bloqueado;01/01/1980;  /  /    ;21070218;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070219;Analitico;Receita;FISIOTERAPIA NO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070219;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070220;Analitico;Receita;PROGRAMA DE CARREIRAS NO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070220;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070221;Analitico;Receita;LICENCA B BEACH SOCCER;Bloqueado;01/01/1980;  /  /    ;21070221;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070222;Analitico;Receita;TREINANDO MULHERES – FULL;Bloqueado;01/01/1980;  /  /    ;21070222;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070223;Analitico;Receita;TREINANDO MULHERES NIVEL I;Bloqueado;01/01/1980;  /  /    ;21070223;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070224;Analitico;Receita;TREINANDO MULHERES NIVEL II;Bloqueado;01/01/1980;  /  /    ;21070224;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070225;Analitico;Receita;TREINANDO MULHERES NIVEL III;Bloqueado;01/01/1980;  /  /    ;21070225;;;210702;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070226;Analitico;Receita;RELACIONAMENTO COM AS MIDIAS- ESCOLA FEM;Bloqueado;01/01/1980;  /  /    ;21070226;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070227;Analitico;Receita;TREINAMENTO DE GOLEIROS E GOLEIRAS;Bloqueado;01/01/1980;  /  /    ;21070227;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070228;Analitico;Receita;DESENVOLVIMENTO DO TALENTO;Bloqueado;01/01/1980;  /  /    ;21070228;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070229;Analitico;Receita;COORD.METODOLOGICA DE CATEGORIAS DE BASE;Bloqueado;01/01/1980;  /  /    ;21070229;;;210702;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210703;Sintetico;Receita;WORKSHOP;Bloqueado;01/01/1980;  /  /    ;210703;;;2107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;21040802
01;21070301;Analitico;Receita;WORKSHOP DE DIREITO E FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070301;;;210703;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070302;Analitico;Receita;WORKSHOP INTERMEDIACAO NO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070302;;;210703;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070303;Analitico;Receita;WORKSHOP DE MARKETING;Bloqueado;01/01/1980;  /  /    ;21070303;;;210703;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070304;Analitico;Receita;WORKSHOP DE CIENCIA DO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070304;;;210703;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070305;Analitico;Receita;WORKSHOP EQUILIBRIO COMPETITIVO NO FUTEB;Bloqueado;01/01/1980;  /  /    ;21070305;;;210703;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070306;Analitico;Receita;WORKSHOP DE NUTRICAO;Bloqueado;01/01/1980;  /  /    ;21070306;;;210703;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070307;Analitico;Receita;WORKSHOP FUT FEM: GESTAO E NEGOCIOS 2020;Bloqueado;01/01/1980;  /  /    ;21070307;;;210703;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070308;Analitico;Receita;WORKSHOP ONLINE:CIENCIAS DE DADOS NO FUT;Bloqueado;01/01/1980;  /  /    ;21070308;;;210703;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070309;Analitico;Receita;WORKSHOP – A INOVACAO NO FUTEBOL MUNDIAL;Bloqueado;01/01/1980;  /  /    ;21070309;;;210703;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210704;Sintetico;Receita;CURSO DE GESTAO DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;210704;;;2107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;53;21040803
01;21070401;Analitico;Receita;CURSO DE GESTAO DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070401;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070402;Analitico;Receita;PROJETO CHINA;Bloqueado;01/01/1980;  /  /    ;21070402;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070403;Analitico;Receita;PROJETO CUBA;Bloqueado;01/01/1980;  /  /    ;21070403;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070404;Analitico;Receita;FORMACAO DE EXECUTIVOS DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070404;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070405;Analitico;Receita;FORMACAO DE INTERMEDIARIOS DE FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070405;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070406;Analitico;Receita;GOVERNANCA E COMPLIANCE NO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070406;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070407;Analitico;Receita;EVENTO LA LIGA;Bloqueado;01/01/1980;  /  /    ;21070407;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070408;Analitico;Receita;FORMACAO DE EXEC. ESTRATEGIA E FINANCAS;Bloqueado;01/01/1980;  /  /    ;21070408;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070409;Analitico;Receita;GESTAO FIN CONT E RH CLUBES PQN E MEDIOS;Bloqueado;01/01/1980;  /  /    ;21070409;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070410;Analitico;Receita;PROGRAMA DE GESTAO DE MARKETING E VENDAS;Bloqueado;01/01/1980;  /  /    ;21070410;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070411;Analitico;Receita;GESTAO DE SPORTS;Bloqueado;01/01/1980;  /  /    ;21070411;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070412;Analitico;Receita;INTRODUCAO AOS NEGOCIOS DO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;21070412;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070413;Analitico;Receita;CURSO FOOTBALL MANAGEMENT PRO.;Bloqueado;01/01/1980;  /  /    ;21070413;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070414;Analitico;Receita;CERTIFICACAO INSTAT -ANALISTA DESENVOLV;Bloqueado;01/01/1980;  /  /    ;21070414;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070415;Analitico;Receita;FUTEBOL P/ COMUNICADORES E PROD.CONTEUDO;Bloqueado;01/01/1980;  /  /    ;21070415;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070416;Analitico;Receita;PRO FUTSAL TACTICAL TRAINING;Bloqueado;01/01/1980;  /  /    ;21070416;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070417;Analitico;Receita;PREPARATORIO EXAME DE INTERMEDIARIOS CBF;Bloqueado;01/01/1980;  /  /    ;21070417;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070418;Analitico;Receita;EXAME DE INTERMEDIARIOS DA CBF;Bloqueado;01/01/1980;  /  /    ;21070418;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070419;Analitico;Receita;PROGRAMA DE FORMACAO JURIDICA P/ O FUT.;Bloqueado;01/01/1980;  /  /    ;21070419;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070420;Analitico;Receita;GESTAO DE ESCOLAS DE  FUTEBOL E FUTSAL;Bloqueado;01/01/1980;  /  /    ;21070420;;;210704;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070421;Analitico;Receita;CURSO LEI GERAL DE PROTECAO DE DADOS;Bloqueado;01/01/1980;  /  /    ;21070421;;;210704;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;210705;Sintetico;Receita;LICEN€AS;Bloqueado;01/01/1980;  /  /    ;210705;;;2107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;21040804
01;21070501;Analitico;Receita;LICENCA PRO;Bloqueado;01/01/1980;  /  /    ;21070501;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070502;Analitico;Receita;LICENCA A;Bloqueado;01/01/1980;  /  /    ;21070502;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070503;Analitico;Receita;LICENCA B;Bloqueado;01/01/1980;  /  /    ;21070503;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070504;Analitico;Receita;LICENCA C;Bloqueado;01/01/1980;  /  /    ;21070504;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070505;Analitico;Receita;LICENCA S;Bloqueado;01/01/1980;  /  /    ;21070505;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070506;Analitico;Receita;RENOVACAO;Bloqueado;01/01/1980;  /  /    ;21070506;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070507;Analitico;Receita;LICENCA C - FUTSAL;Bloqueado;01/01/1980;  /  /    ;21070507;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070508;Analitico;Receita;LICENCA B - FUTSAL;Bloqueado;01/01/1980;  /  /    ;21070508;;;210705;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070509;Analitico;Receita;NIVELAMENTO C;Bloqueado;01/01/1980;  /  /    ;21070509;;;210705;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;21070510;Analitico;Receita;NIVELAMENTO B;Bloqueado;01/01/1980;  /  /    ;21070510;;;210705;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
